algo,dv,dc,nv,nc,code_id,p_phys,p_mask,no_test,no_success,no_stop,p_log,p_error,p_std_dev
320,5,6,48,40,swap3_895b3d97,0.001,0.1,2534,2510,24.0,0.9905288082083662,0.009471191791633804,0.0019241218250988122
330,5,6,48,40,swap3_895b3d97,0.001,0.1,2534,2507,27.0,0.989344909234412,0.010655090765588016,0.0020396193957560407
340,5,6,48,40,swap3_895b3d97,0.001,0.1,2532,2503,29.0,0.9885466034755134,0.011453396524486625,0.0021146274804181874
350,5,6,48,40,swap3_895b3d97,0.001,0.1,2532,2493,39.0,0.9845971563981044,0.015402843601895588,0.002447360186860591
360,5,6,48,40,swap3_895b3d97,0.001,0.1,2532,2500,32.0,0.9873617693522908,0.012638230647709192,0.002219981940439731
370,5,6,48,40,swap3_895b3d97,0.001,0.1,2531,2490,41.0,0.9838008692216516,0.016199130778348447,0.002509304608233166
380,5,6,48,40,swap3_895b3d97,0.001,0.1,2529,2497,32.0,0.9873467773823644,0.012653222617635573,0.0022225984969617813
390,5,6,48,40,swap3_895b3d97,0.001,0.1,2527,2494,33.0,0.9869410368025326,0.013058963197467355,0.0022583816252714885
400,5,6,48,40,swap3_895b3d97,0.001,0.1,2527,2487,40.0,0.9841709537000396,0.015829046299960403,0.0024829045561399893
410,5,6,48,40,swap3_895b3d97,0.001,0.1,2525,2487,38.0,0.9849504950495048,0.015049504950495174,0.0024229118682451587
420,5,6,48,40,swap3_895b3d97,0.001,0.1,2525,2485,40.0,0.984158415841584,0.015841584158415967,0.0024848553851394553
430,5,6,48,40,swap3_895b3d97,0.001,0.1,2525,2481,44.0,0.9825742574257426,0.01742574257425744,0.002604039973989628
440,5,6,48,40,swap3_895b3d97,0.001,0.1,2525,2492,33.0,0.9869306930693068,0.013069306930693192,0.0022601585983993743
450,5,6,48,40,swap3_895b3d97,0.001,0.1,2525,2486,39.0,0.9845544554455444,0.01544554455445557,0.0024540917303432987
460,5,6,48,40,swap3_895b3d97,0.001,0.1,2524,2494,30.0,0.9881141045958796,0.011885895404120439,0.0021571225858677285
470,5,6,48,40,swap3_895b3d97,0.001,0.1,2524,2484,40.0,0.9841521394611727,0.015847860538827252,0.002485831949558492
480,5,6,48,40,swap3_895b3d97,0.001,0.1,2524,2489,35.0,0.986133122028526,0.013866877971474012,0.0023276219531390085
490,5,6,48,40,swap3_895b3d97,0.001,0.1,2524,2489,35.0,0.986133122028526,0.013866877971474012,0.0023276219531390085
500,5,6,48,40,swap3_895b3d97,0.001,0.1,2524,2482,42.0,0.9833597464342314,0.016640253565768592,0.0025461941026741616
610,5,6,48,40,swap3_895b3d97,0.001,0.1,4877,4769,108.0,0.9778552388763584,0.02214476112364161,0.002107154624299576
710,5,6,48,40,swap3_895b3d97,0.001,0.1,4875,4759,116.0,0.9762051282051282,0.02379487179487183,0.002182855146121994
810,5,6,48,40,swap3_895b3d97,0.001,0.1,4874,4742,132.0,0.9729175215428806,0.02708247845711942,0.0023250883127821547
910,5,6,48,40,swap3_895b3d97,0.001,0.1,4872,4726,146.0,0.9700328407224958,0.029967159277504152,0.0024426563242459353
1000,5,6,48,40,swap3_895b3d97,0.001,0.1,1998,1935,63.0,0.9684684684684683,0.031531531531531654,0.0039094668378642375
1500,5,6,48,40,swap3_895b3d97,0.001,0.1,1997,1892,105.0,0.9474211316975464,0.05257886830245362,0.004994455158346758
2000,5,6,48,40,swap3_895b3d97,0.001,0.1,1995,1833,162.0,0.9187969924812032,0.08120300751879683,0.006115393252353184
1000,5,6,48,40,swap3_895b3d97,0.001,0.11,1509,1459,50.0,0.9668654738237245,0.03313452617627555,0.004607642637709491
1000,5,6,48,40,swap3_895b3d97,0.001,0.12,1505,1450,55.0,0.9634551495016612,0.03654485049833878,0.004836827465789517
1000,5,6,48,40,swap3_895b3d97,0.001,0.13,1504,1426,78.0,0.9481382978723404,0.051861702127659615,0.005717883594994329
1000,5,6,48,40,swap3_895b3d97,0.001,0.14,1498,1413,85.0,0.9432576769025368,0.05674232309746319,0.005977406943622829
100,5,6,48,40,swap3_895b3d97,0.001,0.15,4666,4640,26.0,0.9944277753964852,0.005572224603514808,0.0010897542277964192
200,5,6,48,40,swap3_895b3d97,0.001,0.15,4666,4617,49.0,0.9894984997856836,0.010501500214316395,0.0014923162758043854
300,5,6,48,40,swap3_895b3d97,0.001,0.15,4665,4586,79.0,0.9830653804930332,0.01693461950696684,0.0018890919558925733
400,5,6,48,40,swap3_895b3d97,0.001,0.15,4664,4561,103.0,0.9779159519725558,0.022084048027444236,0.0021518442591717053
500,5,6,48,40,swap3_895b3d97,0.001,0.15,4661,4528,133.0,0.9714653507830936,0.028534649216906405,0.002438711213258405
600,5,6,48,40,swap3_895b3d97,0.001,0.15,4659,4457,202.0,0.956643056449882,0.04335694355011799,0.0029837191116635392
700,5,6,48,40,swap3_895b3d97,0.001,0.15,4657,4472,185.0,0.9602748550569036,0.039725144943096424,0.0028620512397918366
800,5,6,48,40,swap3_895b3d97,0.001,0.15,4656,4425,231.0,0.9503865979381444,0.049613402061855605,0.003182315030193737
900,5,6,48,40,swap3_895b3d97,0.001,0.15,4654,4401,253.0,0.9456381607219596,0.05436183927804039,0.003323505305834352
1000,5,6,48,40,swap3_895b3d97,0.001,0.15,5978,5641,337.0,0.943626630980261,0.056373369019738995,0.0029830403937621906
2000,5,6,48,40,swap3_895b3d97,0.001,0.15,1614,1438,176.0,0.8909541511771994,0.10904584882280055,0.007758548536206453
1000,5,6,48,40,swap3_895b3d97,0.001,0.16,1326,1236,90.0,0.9321266968325792,0.0678733031674208,0.006907409506968325
1000,5,6,48,40,swap3_895b3d97,0.001,0.17,1322,1227,95.0,0.9281391830559758,0.07186081694402424,0.007102919640697763
1000,5,6,48,40,swap3_895b3d97,0.001,0.18,1317,1191,126.0,0.9043280182232346,0.09567198177676539,0.008105176766571257
1000,5,6,48,40,swap3_895b3d97,0.001,0.19,1313,1147,166.0,0.8735719725818736,0.12642802741812642,0.009171463960649006
10,5,6,48,40,swap3_895b3d97,0.001,0.2,18274,18241,33.0,0.998194155630951,0.001805844369048959,0.00031407318647734425
20,5,6,48,40,swap3_895b3d97,0.001,0.2,18274,18220,54.0,0.9970449819415564,0.0029550180584435592,0.0004015324376636407
30,5,6,48,40,swap3_895b3d97,0.001,0.2,18273,18215,58.0,0.996825918021124,0.003174081978876031,0.00041611541375837933
40,5,6,48,40,swap3_895b3d97,0.001,0.2,18271,18182,89.0,0.9951288927809095,0.004871107219090454,0.000515077232558916
50,5,6,48,40,swap3_895b3d97,0.001,0.2,18269,18140,129.0,0.9929388581750508,0.007061141824949213,0.000619500031536027
60,5,6,48,40,swap3_895b3d97,0.001,0.2,18269,18136,133.0,0.9927199080409436,0.007280091959056434,0.0006289620041782177
70,5,6,48,40,swap3_895b3d97,0.001,0.2,18265,18090,175.0,0.990418833835204,0.009581166164795984,0.0007207900667110282
80,5,6,48,40,swap3_895b3d97,0.001,0.2,18264,18087,177.0,0.9903088042049936,0.009691195795006435,0.0007248965866051943
90,5,6,48,40,swap3_895b3d97,0.001,0.2,18260,18041,219.0,0.9880065717415116,0.01199342825848837,0.0008055661352785412
100,5,6,48,40,swap3_895b3d97,0.001,0.2,21669,21385,284.0,0.986893719137939,0.013106280862061004,0.0007726014038655134
110,5,6,48,40,swap3_895b3d97,0.001,0.2,3408,3369,39.0,0.988556338028169,0.011443661971830998,0.001821937311503809
120,5,6,48,40,swap3_895b3d97,0.001,0.2,3406,3362,44.0,0.987081620669407,0.012918379330593033,0.0019348986756230304
130,5,6,48,40,swap3_895b3d97,0.001,0.2,3405,3340,65.0,0.9809104258443464,0.0190895741556536,0.0023450615034537443
140,5,6,48,40,swap3_895b3d97,0.001,0.2,3405,3346,59.0,0.9826725403817916,0.017327459618208363,0.002236213679104944
150,5,6,48,40,swap3_895b3d97,0.001,0.2,3405,3346,59.0,0.9826725403817916,0.017327459618208363,0.002236213679104944
160,5,6,48,40,swap3_895b3d97,0.001,0.2,3405,3331,74.0,0.9782672540381792,0.021732745961820843,0.0024987770115664546
170,5,6,48,40,swap3_895b3d97,0.001,0.2,3403,3336,67.0,0.9803114898618864,0.01968851013811357,0.002381537907606002
180,5,6,48,40,swap3_895b3d97,0.001,0.2,3401,3328,73.0,0.9785357247868274,0.021464275213172623,0.002485095832064528
190,5,6,48,40,swap3_895b3d97,0.001,0.2,3399,3326,73.0,0.9785230950279494,0.02147690497205057,0.002486542036418007
200,5,6,48,40,swap3_895b3d97,0.001,0.2,5599,5461,138.0,0.975352741560993,0.024647258439006947,0.002072096276092727
210,5,6,48,40,swap3_895b3d97,0.001,0.2,2202,2150,52.0,0.9763851044504996,0.02361489554950036,0.003235898791519671
220,5,6,48,40,swap3_895b3d97,0.001,0.2,2201,2145,56.0,0.9745570195365744,0.025442980463425635,0.0033564300289298365
230,5,6,48,40,swap3_895b3d97,0.001,0.2,2199,2139,60.0,0.9727148703956344,0.027285129604365577,0.003474106865299736
240,5,6,48,40,swap3_895b3d97,0.001,0.2,2198,2138,60.0,0.97270245677889,0.02729754322111,0.0034756652635437382
250,5,6,48,40,swap3_895b3d97,0.001,0.2,2198,2119,79.0,0.9640582347588716,0.035941765241128354,0.0039704295264394495
260,5,6,48,40,swap3_895b3d97,0.001,0.2,2196,2107,89.0,0.959471766848816,0.040528233151184034,0.004208029419791007
270,5,6,48,40,swap3_895b3d97,0.001,0.2,2193,2126,67.0,0.9694482444140446,0.030551755585955354,0.0036750316523120443
280,5,6,48,40,swap3_895b3d97,0.001,0.2,2192,2090,102.0,0.9534671532846716,0.046532846715328424,0.004498962821060105
290,5,6,48,40,swap3_895b3d97,0.001,0.2,2189,2099,90.0,0.958885335769758,0.041114664230242015,0.0042438383364786164
300,5,6,48,40,swap3_895b3d97,0.001,0.2,2187,2092,95.0,0.9565614997713764,0.04343850022862361,0.004358825351896575
310,5,6,48,40,swap3_895b3d97,0.001,0.2,1720,1644,76.0,0.955813953488372,0.04418604651162805,0.004955243863551785
320,5,6,48,40,swap3_895b3d97,0.001,0.2,1718,1630,88.0,0.9487776484284052,0.051222351571594826,0.00531863759454337
330,5,6,48,40,swap3_895b3d97,0.001,0.2,1717,1629,88.0,0.9487478159580665,0.051252184041933546,0.005321651562081404
340,5,6,48,40,swap3_895b3d97,0.001,0.2,1717,1634,83.0,0.95165987186954,0.04834012813045996,0.005176183088946101
350,5,6,48,40,swap3_895b3d97,0.001,0.2,1717,1643,74.0,0.956901572510192,0.04309842748980797,0.0049009378916341165
360,5,6,48,40,swap3_895b3d97,0.001,0.2,1715,1629,86.0,0.9498542274052478,0.05014577259475217,0.005270035991359087
370,5,6,48,40,swap3_895b3d97,0.001,0.2,1712,1613,99.0,0.9421728971962616,0.05782710280373837,0.005641299281613571
380,5,6,48,40,swap3_895b3d97,0.001,0.2,1709,1624,85.0,0.9502633118782914,0.049736688121708617,0.0052588330205001685
390,5,6,48,40,swap3_895b3d97,0.001,0.2,1707,1623,84.0,0.9507908611599296,0.04920913884007039,0.00523538496279536
400,5,6,48,40,swap3_895b3d97,0.001,0.2,1705,1592,113.0,0.9337243401759532,0.06627565982404682,0.0060245439704728464
410,5,6,48,40,swap3_895b3d97,0.001,0.2,4254,4007,247.0,0.9419370004701456,0.05806299952985439,0.003585600663011205
420,5,6,48,40,swap3_895b3d97,0.001,0.2,4253,4004,249.0,0.9414530919351046,0.058546908064895375,0.003600009392734568
430,5,6,48,40,swap3_895b3d97,0.001,0.2,4251,3985,266.0,0.9374264878852034,0.06257351211479656,0.0037146536231485736
440,5,6,48,40,swap3_895b3d97,0.001,0.2,4249,3975,274.0,0.9355142386443868,0.06448576135561324,0.0037680247891282623
450,5,6,48,40,swap3_895b3d97,0.001,0.2,4248,3988,260.0,0.9387947269303202,0.06120527306967982,0.0036777947345838905
460,5,6,48,40,swap3_895b3d97,0.001,0.2,4245,3988,257.0,0.9394581861012956,0.06054181389870439,0.0036603919756555887
470,5,6,48,40,swap3_895b3d97,0.001,0.2,4242,3944,298.0,0.9297501178689298,0.0702498821310702,0.003923924015246214
480,5,6,48,40,swap3_895b3d97,0.001,0.2,4240,3976,264.0,0.9377358490566038,0.06226415094339621,0.003710875349700227
490,5,6,48,40,swap3_895b3d97,0.001,0.2,4239,3944,295.0,0.9304081151214908,0.0695918848785092,0.003908267995613958
500,5,6,48,40,swap3_895b3d97,0.001,0.2,4239,3935,304.0,0.92828497287096,0.07171502712903999,0.003962908411665017
610,5,6,48,40,swap3_895b3d97,0.001,0.2,4868,4503,365.0,0.9250205423171732,0.07497945768282677,0.003774605352164425
710,5,6,48,40,swap3_895b3d97,0.001,0.2,4868,4380,488.0,0.8997534921939194,0.10024650780608058,0.004304484139311066
810,5,6,48,40,swap3_895b3d97,0.001,0.2,4867,4316,551.0,0.8867885761249229,0.1132114238750771,0.00454176331488954
910,5,6,48,40,swap3_895b3d97,0.001,0.2,4867,4253,614.0,0.8738442572426546,0.12615574275734542,0.004759264673402327
1000,5,6,48,40,swap3_895b3d97,0.001,0.2,1994,1733,261.0,0.8691073219658977,0.13089267803410232,0.0075532142543620765
1500,5,6,48,40,swap3_895b3d97,0.001,0.2,1990,1587,403.0,0.7974874371859296,0.20251256281407037,0.009008684383966585
2000,5,6,48,40,swap3_895b3d97,0.001,0.2,1989,1488,501.0,0.7481146304675717,0.25188536953242835,0.009733480291560376
10,5,6,48,40,swap3_895b3d97,0.001,0.3,6846,6821,25.0,0.9963482325445516,0.0036517674554483737,0.0007290187308618147
20,5,6,48,40,swap3_895b3d97,0.001,0.3,6846,6777,69.0,0.9899211218229624,0.010078878177037565,0.0012072242368863842
30,5,6,48,40,swap3_895b3d97,0.001,0.3,6846,6738,108.0,0.9842243645924628,0.015775635407537236,0.0015059898292853282
40,5,6,48,40,swap3_895b3d97,0.001,0.3,6846,6691,155.0,0.9773590417762196,0.022640958223780427,0.0017978606283050543
50,5,6,48,40,swap3_895b3d97,0.001,0.3,6846,6657,189.0,0.97239263803681,0.027607361963190025,0.0019802263645005533
60,5,6,48,40,swap3_895b3d97,0.001,0.3,6846,6628,218.0,0.9681565877884896,0.031843412211510436,0.002122091737789176
70,5,6,48,40,swap3_895b3d97,0.001,0.3,6846,6597,249.0,0.9636283961437336,0.036371603856266366,0.0022626510079064503
80,5,6,48,40,swap3_895b3d97,0.001,0.3,6846,6546,300.0,0.9561787905346188,0.04382120946538115,0.0024739634870855937
90,5,6,48,40,swap3_895b3d97,0.001,0.3,6845,6497,348.0,0.9491599707815924,0.05084002921840758,0.002655130531058355
100,5,6,48,40,swap3_895b3d97,0.001,0.3,6844,6452,392.0,0.9427235534774986,0.05727644652250141,0.002808828425507977
110,5,6,48,40,swap3_895b3d97,0.001,0.3,6844,6397,447.0,0.93468731735827,0.06531268264172996,0.0029865991394257677
120,5,6,48,40,swap3_895b3d97,0.001,0.3,6844,6346,498.0,0.9272355347749854,0.07276446522501456,0.003139783508004646
130,5,6,48,40,swap3_895b3d97,0.001,0.3,6843,6276,567.0,0.9171416045594036,0.08285839544059637,0.0033324465080491
140,5,6,48,40,swap3_895b3d97,0.001,0.3,6843,6274,569.0,0.9168493350869502,0.08315066491304979,0.0033377867044499226
150,5,6,48,40,swap3_895b3d97,0.001,0.3,6842,6238,604.0,0.9117217187956738,0.08827828120432624,0.0034297822603903613
160,5,6,48,40,swap3_895b3d97,0.001,0.3,6840,6197,643.0,0.9059941520467836,0.09400584795321643,0.003528678423813388
170,5,6,48,40,swap3_895b3d97,0.001,0.3,6838,6168,670.0,0.9020181339572976,0.09798186604270243,0.0035951410933046995
180,5,6,48,40,swap3_895b3d97,0.001,0.3,6838,6080,758.0,0.8891488739397485,0.11085112606025149,0.0037965816799694937
190,5,6,48,40,swap3_895b3d97,0.001,0.3,6837,6144,693.0,0.8986397542781922,0.1013602457218078,0.00365000829107841
200,5,6,48,40,swap3_895b3d97,0.001,0.3,6837,6024,813.0,0.8810881965774463,0.1189118034225537,0.003914617962335704
210,5,6,48,40,swap3_895b3d97,0.001,0.3,6836,5964,872.0,0.8724400234055003,0.1275599765944997,0.004034818270935857
220,5,6,48,40,swap3_895b3d97,0.001,0.3,6835,5931,904.0,0.8677395757132407,0.13226042428675933,0.00409770225646344
230,5,6,48,40,swap3_895b3d97,0.001,0.3,6835,5848,987.0,0.855596196049744,0.14440380395025598,0.0042516203779647465
240,5,6,48,40,swap3_895b3d97,0.001,0.3,6834,5805,1029.0,0.8494293239683933,0.15057067603160668,0.004326097844071614
250,5,6,48,40,swap3_895b3d97,0.001,0.3,6833,5777,1056.0,0.8454558758963852,0.15454412410361484,0.004372864414630316
260,5,6,48,40,swap3_895b3d97,0.001,0.3,6833,5700,1133.0,0.83418703351383,0.16581296648617005,0.00449919950977682
270,5,6,48,40,swap3_895b3d97,0.001,0.3,6832,5739,1093.0,0.8400175644028103,0.15998243559718972,0.004435130537987598
280,5,6,48,40,swap3_895b3d97,0.001,0.3,6829,5652,1177.0,0.8276468004100161,0.17235319958998385,0.004570393979163461
290,5,6,48,40,swap3_895b3d97,0.001,0.3,6829,5642,1187.0,0.8261824571679601,0.17381754283203987,0.004585706249466385
300,5,6,48,40,swap3_895b3d97,0.001,0.3,6829,5555,1274.0,0.8134426709620735,0.18655732903792654,0.004714016263938441
410,5,6,48,40,swap3_895b3d97,0.001,0.3,1084,789,295.0,0.727859778597786,0.27214022140221406,0.01351778660514986
510,5,6,48,40,swap3_895b3d97,0.001,0.3,1084,784,300.0,0.7232472324723247,0.2767527675276753,0.013588600646189835
610,5,6,48,40,swap3_895b3d97,0.001,0.3,1083,689,394.0,0.6361957525392429,0.3638042474607571,0.014618911498405662
710,5,6,48,40,swap3_895b3d97,0.001,0.3,1080,647,433.0,0.5990740740740741,0.4009259259259259,0.014912843328957813
1000,5,6,48,40,swap3_895b3d97,0.001,0.3,1987,915,1072.0,0.4604932058379467,0.5395067941620533,0.011181785039332788
1500,5,6,48,40,swap3_895b3d97,0.001,0.3,1986,661,1325.0,0.3328298086606244,0.6671701913393756,0.01057401209028897
2000,5,6,48,40,swap3_895b3d97,0.001,0.3,1984,442,1542.0,0.2227822580645161,0.7772177419354839,0.009342020582648528
10,5,6,48,40,swap3_895b3d97,0.001,0.4,3122,3077,45.0,0.9855861627162076,0.014413837283792419,0.0021331463723907487
20,5,6,48,40,swap3_895b3d97,0.001,0.4,3122,3021,101.0,0.9676489429852658,0.032351057014734175,0.0031665525627805214
30,5,6,48,40,swap3_895b3d97,0.001,0.4,3122,2950,172.0,0.9449071108263932,0.055092889173606774,0.0040834372233120135
40,5,6,48,40,swap3_895b3d97,0.001,0.4,3122,2914,208.0,0.9333760409993592,0.06662395900064078,0.0044630021197031265
50,5,6,48,40,swap3_895b3d97,0.001,0.4,3121,2822,299.0,0.9041973726369752,0.0958026273630248,0.005268335764554983
60,5,6,48,40,swap3_895b3d97,0.001,0.4,3120,2747,373.0,0.8804487179487179,0.11955128205128207,0.005808337646997724
70,5,6,48,40,swap3_895b3d97,0.001,0.4,3119,2711,408.0,0.8691888425777493,0.1308111574222507,0.0060377034493258475
80,5,6,48,40,swap3_895b3d97,0.001,0.4,3119,2635,484.0,0.8448220583520359,0.15517794164796406,0.006483207600158073
90,5,6,48,40,swap3_895b3d97,0.001,0.4,3115,2547,568.0,0.8176565008025682,0.18234349919743176,0.006918334621272653
100,5,6,48,40,swap3_895b3d97,0.001,0.4,3115,2487,628.0,0.7983948635634028,0.20160513643659717,0.007188373558309083
110,5,6,48,40,swap3_895b3d97,0.001,0.4,3115,2432,683.0,0.7807383627608346,0.21926163723916536,0.007413188795232532
120,5,6,48,40,swap3_895b3d97,0.001,0.4,3115,2356,759.0,0.7563402889245586,0.24365971107544138,0.007691684369154433
130,5,6,48,40,swap3_895b3d97,0.001,0.4,3114,2281,833.0,0.7324983943481054,0.2675016056518946,0.007932447948229206
140,5,6,48,40,swap3_895b3d97,0.001,0.4,3112,2215,897.0,0.7117609254498715,0.28823907455012854,0.00811939564382842
150,5,6,48,40,swap3_895b3d97,0.001,0.4,3110,2115,995.0,0.680064308681672,0.319935691318328,0.00836423339210581
160,5,6,48,40,swap3_895b3d97,0.001,0.4,3109,2064,1045.0,0.6638790607912513,0.33612093920874875,0.00847192122004383
170,5,6,48,40,swap3_895b3d97,0.001,0.4,3109,2000,1109.0,0.6432936635574139,0.3567063364425861,0.008591118072803296
180,5,6,48,40,swap3_895b3d97,0.001,0.4,3108,1972,1136.0,0.6344916344916345,0.3655083655083655,0.008638157251333599
190,5,6,48,40,swap3_895b3d97,0.001,0.4,3107,1860,1247.0,0.5986482137109752,0.4013517862890248,0.008793825004022007
200,5,6,48,40,swap3_895b3d97,0.001,0.4,3107,1812,1295.0,0.583199227550692,0.416800772449308,0.008845086837532547
210,5,6,48,40,swap3_895b3d97,0.001,0.4,3771,2139,1632.0,0.5672235481304694,0.4327764518695306,0.008068274601520766
220,5,6,48,40,swap3_895b3d97,0.001,0.4,3770,2032,1738.0,0.5389920424403183,0.4610079575596817,0.00811847976495522
230,5,6,48,40,swap3_895b3d97,0.001,0.4,3770,1916,1854.0,0.5082228116710875,0.4917771883289125,0.00814217799067848
240,5,6,48,40,swap3_895b3d97,0.001,0.4,3769,1909,1860.0,0.5065003979835501,0.49349960201644993,0.008143671188482651
250,5,6,48,40,swap3_895b3d97,0.001,0.4,3768,1876,1892.0,0.4978768577494692,0.5021231422505308,0.008145366720368365
260,5,6,48,40,swap3_895b3d97,0.001,0.4,3768,1762,2006.0,0.4676220806794055,0.5323779193205944,0.008128344001394608
270,5,6,48,40,swap3_895b3d97,0.001,0.4,3768,1733,2035.0,0.4599256900212314,0.5400743099787686,0.008119235660265905
280,5,6,48,40,swap3_895b3d97,0.001,0.4,3767,1643,2124.0,0.4361560923812052,0.5638439076187949,0.008079837150134928
290,5,6,48,40,swap3_895b3d97,0.001,0.4,3766,1603,2163.0,0.4256505576208178,0.5743494423791822,0.008057021960533465
300,5,6,48,40,swap3_895b3d97,0.001,0.4,3766,1590,2176.0,0.4221986192246415,0.5778013807753585,0.00804836259788429
410,5,6,48,40,swap3_895b3d97,0.001,0.4,1078,293,785.0,0.2717996289424861,0.7282003710575139,0.013550037504456684
510,5,6,48,40,swap3_895b3d97,0.001,0.4,1075,213,862.0,0.1981395348837209,0.8018604651162791,0.012157120971898739
610,5,6,48,40,swap3_895b3d97,0.001,0.4,1072,141,931.0,0.1315298507462686,0.8684701492537314,0.010322674158410747
710,5,6,48,40,swap3_895b3d97,0.001,0.4,1072,114,958.0,0.1063432835820895,0.8936567164179106,0.009415491641630242
1000,5,6,48,40,swap3_895b3d97,0.001,0.4,1981,63,1918.0,0.0318021201413427,0.9681978798586574,0.003942465148441079
1500,5,6,48,40,swap3_895b3d97,0.001,0.4,1981,19,1962.0,0.0095911155981827,0.9904088844018173,0.0021897754812160034
2000,5,6,48,40,swap3_895b3d97,0.001,0.4,1979,4,1975.0,0.002021222839818,0.997978777160182,0.0010095895678581186
0,5,6,60,50,swac_zxe5e53k,0.001,0.0,11067,11067,0.0,1.0,0.0,0.0
1,5,6,60,50,swac_zxe5e53k,0.001,0.0,11067,11067,0.0,1.0,0.0,0.0
2,5,6,60,50,swac_zxe5e53k,0.001,0.0,11067,11067,0.0,1.0,0.0,0.0
3,5,6,60,50,swac_zxe5e53k,0.001,0.0,11067,11066,1.0,0.9999096412758652,9.035872413476476e-05,9.035464169305322e-05
4,5,6,60,50,swac_zxe5e53k,0.001,0.0,11067,11066,1.0,0.9999096412758652,9.035872413476476e-05,9.035464169305322e-05
5,5,6,60,50,swac_zxe5e53k,0.001,0.0,11067,11065,2.0,0.9998192825517304,0.00018071744826964053,0.00012777498600037487
6,5,6,60,50,swac_zxe5e53k,0.001,0.0,11067,11066,1.0,0.9999096412758652,9.035872413476476e-05,9.035464169305322e-05
7,5,6,60,50,swac_zxe5e53k,0.001,0.0,11067,11066,1.0,0.9999096412758652,9.035872413476476e-05,9.035464169305322e-05
8,5,6,60,50,swac_zxe5e53k,0.001,0.0,11067,11066,1.0,0.9999096412758652,9.035872413476476e-05,9.035464169305322e-05
9,5,6,60,50,swac_zxe5e53k,0.001,0.0,11067,11065,2.0,0.9998192825517304,0.00018071744826964053,0.00012777498600037487
10,5,6,60,50,swac_zxe5e53k,0.001,0.0,11067,11066,1.0,0.9999096412758652,9.035872413476476e-05,9.035464169305322e-05
100,5,6,60,50,swac_zxe5e53k,0.001,0.0,23308,23268,40.0,0.99828385103827,0.0017161489617300019,0.00027111404026319624
500,5,6,60,50,swac_zxe5e53k,0.001,0.0,9809,9756,53.0,0.9945967988581914,0.005403201141808589,0.0007401789479822873
1000,5,6,60,50,swac_zxe5e53k,0.001,0.0,9805,9678,127.0,0.9870474247832738,0.012952575216726214,0.0011418873777548758
1500,5,6,60,50,swac_zxe5e53k,0.001,0.0,9799,9636,163.0,0.9833656495560772,0.016634350443922807,0.0012920209666670004
2000,5,6,60,50,swac_zxe5e53k,0.001,0.0,9788,9557,231.0,0.9763996730690642,0.023600326930935833,0.0015343549612417346
0,5,6,60,50,swac_zxe5e53k,0.001,0.1,102194,102193,1.0,0.9999902146897078,9.785310292165228e-06,9.785262415911417e-06
1,5,6,60,50,swac_zxe5e53k,0.001,0.1,102194,102189,5.0,0.9999510734485392,4.892655146082614e-05,2.1880083716073747e-05
2,5,6,60,50,swac_zxe5e53k,0.001,0.1,102194,102186,8.0,0.9999217175176623,7.828248233765489e-05,2.7675953719727072e-05
3,5,6,60,50,swac_zxe5e53k,0.001,0.1,102194,102184,10.0,0.999902146897078,9.785310292198535e-05,3.09423541210253e-05
4,5,6,60,50,swac_zxe5e53k,0.001,0.1,102194,102182,12.0,0.9998825762764936,0.00011742372350642682,3.389531895526188e-05
5,5,6,60,50,swac_zxe5e53k,0.001,0.1,102194,102183,11.0,0.999892361586786,0.00010763841321403955,3.245245598994391e-05
6,5,6,60,50,swac_zxe5e53k,0.001,0.1,102194,102175,19.0,0.9998140791044484,0.00018592089555158342,4.264921345193576e-05
7,5,6,60,50,swac_zxe5e53k,0.001,0.1,102194,102180,14.0,0.9998630056559094,0.00013699434409064626,3.661077054470757e-05
8,5,6,60,50,swac_zxe5e53k,0.001,0.1,102194,102167,27.0,0.9997357966221108,0.0002642033778892383,5.083924650030498e-05
9,5,6,60,50,swac_zxe5e53k,0.001,0.1,102194,102176,18.0,0.9998238644147406,0.0001761355852594182,4.1511899237380775e-05
10,5,6,60,50,swac_zxe5e53k,0.001,0.1,102194,102167,27.0,0.9997357966221108,0.0002642033778892383,5.083924650030498e-05
11,5,6,60,50,swac_zxe5e53k,0.001,0.1,22877,22871,6.0,0.9997377278489312,0.00026227215106877644,0.00010705811536683276
12,5,6,60,50,swac_zxe5e53k,0.001,0.1,22877,22869,8.0,0.999650303798575,0.00034969620142499824,0.00012361465823283957
13,5,6,60,50,swac_zxe5e53k,0.001,0.1,22877,22867,10.0,0.9995628797482188,0.00043712025178122005,0.0001381993459290782
14,5,6,60,50,swac_zxe5e53k,0.001,0.1,22877,22867,10.0,0.9995628797482188,0.00043712025178122005,0.0001381993459290782
15,5,6,60,50,swac_zxe5e53k,0.001,0.1,22877,22867,10.0,0.9995628797482188,0.00043712025178122005,0.0001381993459290782
16,5,6,60,50,swac_zxe5e53k,0.001,0.1,22877,22864,13.0,0.9994317436726844,0.0005682563273156083,0.00015756116148199937
17,5,6,60,50,swac_zxe5e53k,0.001,0.1,22877,22867,10.0,0.9995628797482188,0.00043712025178122005,0.0001381993459290782
18,5,6,60,50,swac_zxe5e53k,0.001,0.1,22877,22866,11.0,0.9995191677230406,0.00048083227695938646,0.00014494152748861848
19,5,6,60,50,swac_zxe5e53k,0.001,0.1,22877,22868,9.0,0.9996065917733968,0.00039340822660316466,0.00013111027799143302
